polar1,azimuth1,x1,y1,z1
0.0,263.1932773109244,-0.0,-0.0,1.0
0.0,266.21848739495795,-0.0,-0.0,1.0
0.0,269.2436974789916,-0.0,-0.0,1.0
0.0,272.2689075630252,0.0,-0.0,1.0
0.0,275.29411764705884,0.0,-0.0,1.0
0.0,278.3193277310924,0.0,-0.0,1.0
0.0,281.34453781512605,0.0,-0.0,1.0
0.0,284.3697478991597,0.0,-0.0,1.0
0.0,287.39495798319325,0.0,-0.0,1.0
0.0,290.4201680672269,0.0,-0.0,1.0
0.0,293.4453781512605,0.0,-0.0,1.0
0.0,296.4705882352941,0.0,-0.0,1.0
0.0,299.4957983193277,0.0,-0.0,1.0
0.0,302.52100840336135,0.0,-0.0,1.0
0.0,305.5462184873949,0.0,-0.0,1.0
0.0,308.57142857142856,0.0,-0.0,1.0
0.0,311.5966386554622,0.0,-0.0,1.0
0.0,314.6218487394958,0.0,-0.0,1.0
0.0,317.6470588235294,0.0,-0.0,1.0
0.0,320.672268907563,0.0,-0.0,1.0
0.0,323.69747899159665,0.0,-0.0,1.0
0.0,326.7226890756302,0.0,-0.0,1.0
0.0,329.74789915966386,0.0,-0.0,1.0
0.0,332.7731092436975,0.0,-0.0,1.0
0.0,335.79831932773106,0.0,-0.0,1.0
0.0,338.8235294117647,0.0,-0.0,1.0
0.0,341.8487394957983,0.0,-0.0,1.0
0.0,344.8739495798319,0.0,-0.0,1.0
0.0,347.89915966386553,0.0,-0.0,1.0
0.0,350.92436974789916,0.0,-0.0,1.0
0.0,353.94957983193274,0.0,-0.0,1.0
0.0,356.97478991596637,0.0,-0.0,1.0
0.0,360.0,0.0,-0.0,1.0
3.1578947368421053,0.0,0.05508776035586544,0.0,0.9984815164333162
3.1578947368421053,3.0252100840336134,0.05501099062162368,0.0029072756754205216,0.9984815164333162
3.1578947368421053,6.050420168067227,0.05478089538991691,0.005806448252093598,0.9984815164333162
3.1578947368421053,9.07563025210084,0.05439811597742507,0.008689437216061342,0.9984815164333162
3.1578947368421053,12.100840336134453,0.05386371925902492,0.011548207159997116,0.9984815164333162
3.1578947368421053,15.126050420168067,0.05317919469421838,0.014374790179326967,0.9984815164333162
3.1578947368421053,18.15126050420168,0.05234645017574183,0.017161308080208756,0.9984815164333162
3.1578947368421053,21.176470588235293,0.051367806711926735,0.019899994337471416,0.9984815164333162
3.1578947368421053,24.201680672268907,0.05024599195763325,0.022583215741313608,0.9984815164333162
3.1578947368421053,27.22689075630252,0.04898413261178684,0.025203493672428447,0.9984815164333162
3.1578947368421053,30.252100840336134,0.047585745702707606,0.027753524946256918,0.9984815164333162
3.1578947368421053,33.27731092436974,0.04605472878552153,0.03022620216827305,0.9984815164333162
3.1578947368421053,36.30252100840336,0.04439534907897531,0.032614633543567306,0.9984815164333162
3.1578947368421053,39.32773109243698,0.042612231571932356,0.034912162085515,0.9984815164333162
3.1578947368421053,42.35294117647059,0.04071034613269928,0.03711238416999206,0.9984815164333162
3.1578947368421053,45.3781512605042,0.03869499365711154,0.03920916738342396,0.9984815164333162
3.1578947368421053,48.403361344537814,0.03657179129398607,0.041196667614922265,0.9984815164333162
3.1578947368421053,51.42857142857143,0.034346656789119946,0.043069345344869836,0.9984815164333162
3.1578947368421053,54.45378151260504,0.03202579199147153,0.044821981084555575,0.9984815164333162
3.1578947368421053,57.47899159663865,0.02961566556749506,0.04644968992382562,0.9984815164333162
3.1578947368421053,60.50420168067227,0.02712299497180705,0.047947935146204046,0.9984815164333162
3.1578947368421053,63.529411764705884,0.024554727724435423,0.049312540873535426,0.9984815164333162
3.1578947368421053,66.55462184873949,0.02191802204683517,0.05053970370490618,0.9984815164333162
3.1578947368421053,69.5798319327731,0.019220226910641156,0.051626003317405134,0.9984815164333162
3.1578947368421053,72.60504201680672,0.01646886155476624,0.05256841199917687,0.9984815164333162
3.1578947368421053,75.63025210084034,0.013671594527933713,0.053364303088197756,0.9984815164333162
3.1578947368421053,78.65546218487395,0.010836222315056558,0.05401145829325413,0.9984815164333162
3.1578947368421053,81.68067226890756,0.007970647607035758,0.05450807387671771,0.9984815164333162
3.1578947368421053,84.70588235294117,0.005082857274543243,0.05485276568188593,0.9984815164333162
3.1578947368421053,87.73109243697479,0.002180900107180872,0.05504457299087494,0.9984815164333162
3.1578947368421053,90.7563025210084,-0.0007271356199397525,0.0550829612023126,0.9984815164333162
3.1578947368421053,93.78151260504201,-0.003633144689670803,0.054967823321368445,0.9984815164333162
3.1578947368421053,96.80672268907563,-0.006529027533522041,0.054699480257967455,0.9984815164333162
3.1578947368421053,99.83193277310924,-0.009406712806611013,0.0542786799323565,0.9984815164333162
3.1578947368421053,102.85714285714286,-0.012258179883948806,0.05370659519051653,0.9984815164333162
3.1578947368421053,105.88235294117646,-0.01507548121536046,0.052984820535230404,0.9984815164333162
3.1578947368421053,108.90756302521008,-0.017850764476732863,0.052115367681917706,0.9984815164333162
3.1578947368421053,111.9327731092437,-0.020576294455850245,0.051100659951623,0.9984815164333162
3.1578947368421053,114.9579831932773,-0.023244474611818115,0.04994352551678549,0.9984815164333162
3.1578947368421053,117.98319327731092,-0.025847868247985174,0.04864718951861515,0.9984815164333162
3.1578947368421053,121.00840336134453,-0.028379219239350734,0.047215265078045736,0.9984815164333162
3.1578947368421053,124.03361344537815,-0.030831472256686508,0.04565174322531868,0.9984815164333162
3.1578947368421053,127.05882352941177,-0.0331977924310046,0.04396098177626603,0.9984815164333162
3.1578947368421053,130.08403361344537,-0.03547158440356324,0.04214769318629608,0.9984815164333162
3.1578947368421053,133.10924369747897,-0.03764651070831457,0.04021693141593496,0.9984815164333162
3.1578947368421053,136.1344537815126,-0.039716509435559176,0.03817407784453213,0.9984815164333162
3.1578947368421053,139.1596638655462,-0.041675811127575534,0.03602482627139112,0.9984815164333162
3.1578947368421053,142.18487394957984,-0.0435189548591337,0.03377516704612937,0.9984815164333162
3.1578947368421053,145.21008403361344,-0.0452408034580732,0.0314313703724997,0.9984815164333162
3.1578947368421053,148.23529411764704,-0.0468365578235233,0.028999968832207713,0.9984815164333162
3.1578947368421053,151.26050420168067,-0.0483017703018579,0.026487739177434882,0.9984815164333162
3.1578947368421053,154.28571428571428,-0.049632357083103845,0.02390168344281489,0.9984815164333162
3.1578947368421053,157.3109243697479,-0.05082460958325186,0.021249009429507137,0.9984815164333162
3.1578947368421053,160.3361344537815,-0.05187520478074526,0.018537110615762218,0.9984815164333162
3.1578947368421053,163.3613445378151,-0.05278121447833711,0.015773545549971842,0.9984815164333162
3.1578947368421053,166.38655462184875,-0.05354011346450111,0.012966016783638951,0.9984815164333162
3.1578947368421053,169.41176470588235,-0.05414978655164901,0.01012234940298508,0.9984815164333162
3.1578947368421053,172.43697478991595,-0.054608534471537844,0.0072504692190315245,0.9984815164333162
3.1578947368421053,175.46218487394958,-0.05491507861143525,0.004358380676942608,0.9984815164333162
3.1578947368421053,178.48739495798318,-0.05506856457784253,0.0014541445462012636,0.9984815164333162
3.1578947368421053,181.5126050420168,-0.05506856457784253,-0.0014541445462012256,0.9984815164333162
3.1578947368421053,184.53781512605042,-0.05491507861143525,-0.004358380676942595,0.9984815164333162
3.1578947368421053,187.56302521008402,-0.054608534471537844,-0.007250469219031486,0.9984815164333162
3.1578947368421053,190.58823529411765,-0.05414978655164901,-0.010122349402985066,0.9984815164333162
3.1578947368421053,193.61344537815125,-0.05354011346450112,-0.012966016783638915,0.9984815164333162
3.1578947368421053,196.63865546218486,-0.05278121447833713,-0.015773545549971808,0.9984815164333162
3.1578947368421053,199.6638655462185,-0.05187520478074527,-0.01853711061576218,0.9984815164333162
3.1578947368421053,202.6890756302521,-0.05082460958325187,-0.021249009429507124,0.9984815164333162
3.1578947368421053,205.71428571428572,-0.04963235708310385,-0.023901683442814875,0.9984815164333162
3.1578947368421053,208.73949579831933,-0.0483017703018579,-0.02648773917743487,0.9984815164333162
3.1578947368421053,211.76470588235293,-0.04683655782352333,-0.028999968832207658,0.9984815164333162
3.1578947368421053,214.78991596638656,-0.045240803458073194,-0.03143137037249971,0.9984815164333162
3.1578947368421053,217.81512605042016,-0.04351895485913372,-0.033775167046129345,0.9984815164333162
3.1578947368421053,220.84033613445376,-0.041675811127575554,-0.036024826271391086,0.9984815164333162
3.1578947368421053,223.8655462184874,-0.03971650943555918,-0.038174077844532125,0.9984815164333162
3.1578947368421053,226.890756302521,-0.037646510708314596,-0.04021693141593494,0.9984815164333162
3.1578947368421053,229.9159663865546,-0.035471584403563246,-0.042147693186296076,0.9984815164333162
3.1578947368421053,232.94117647058823,-0.03319779243100459,-0.04396098177626604,0.9984815164333162
3.1578947368421053,235.96638655462183,-0.030831472256686497,-0.04565174322531869,0.9984815164333162
3.1578947368421053,238.99159663865547,-0.028379219239350724,-0.04721526507804574,0.9984815164333162
3.1578947368421053,242.01680672268907,-0.025847868247985167,-0.04864718951861516,0.9984815164333162
3.1578947368421053,245.04201680672267,-0.023244474611818146,-0.04994352551678547,0.9984815164333162
3.1578947368421053,248.0672268907563,-0.020576294455850238,-0.051100659951623,0.9984815164333162
3.1578947368421053,251.0924369747899,-0.017850764476732898,-0.05211536768191769,0.9984815164333162
3.1578947368421053,254.11764705882354,-0.015075481215360452,-0.05298482053523041,0.9984815164333162
3.1578947368421053,257.1428571428571,-0.012258179883948866,-0.053706595190516515,0.9984815164333162
3.1578947368421053,260.16806722689074,-0.009406712806611027,-0.0542786799323565,0.9984815164333162
3.1578947368421053,263.1932773109244,-0.006529027533522055,-0.05469948025796745,0.9984815164333162
3.1578947368421053,266.21848739495795,-0.003633144689670853,-0.054967823321368445,0.9984815164333162
3.1578947368421053,269.2436974789916,-0.0007271356199398028,-0.0550829612023126,0.9984815164333162
3.1578947368421053,272.2689075630252,0.0021809001071808835,-0.05504457299087494,0.9984815164333162
3.1578947368421053,275.29411764705884,0.005082857274543253,-0.05485276568188593,0.9984815164333162
3.1578947368421053,278.3193277310924,0.007970647607035733,-0.05450807387671771,0.9984815164333162
3.1578947368421053,281.34453781512605,0.010836222315056545,-0.05401145829325413,0.9984815164333162
3.1578947368421053,284.3697478991597,0.013671594527933699,-0.05336430308819776,0.9984815164333162
3.1578947368421053,287.39495798319325,0.016468861554766193,-0.05256841199917688,0.9984815164333162
3.1578947368421053,290.4201680672269,0.019220226910641153,-0.051626003317405134,0.9984815164333162
3.1578947368421053,293.4453781512605,0.021918022046835166,-0.05053970370490618,0.9984815164333162
3.1578947368421053,296.4705882352941,0.0245547277244354,-0.04931254087353544,0.9984815164333162
3.1578947368421053,299.4957983193277,0.027122994971807025,-0.04794793514620406,0.9984815164333162
3.1578947368421053,302.52100840336135,0.029615665567495043,-0.046449689923825636,0.9984815164333162
3.1578947368421053,305.5462184873949,0.032025791991471514,-0.044821981084555595,0.9984815164333162
3.1578947368421053,308.57142857142856,0.03434665678911993,-0.04306934534486984,0.9984815164333162
3.1578947368421053,311.5966386554622,0.036571791293986064,-0.04119666761492227,0.9984815164333162
3.1578947368421053,314.6218487394958,0.038694993657111536,-0.03920916738342397,0.9984815164333162
3.1578947368421053,317.6470588235294,0.04071034613269928,-0.03711238416999206,0.9984815164333162
3.1578947368421053,320.672268907563,0.04261223157193233,-0.034912162085515036,0.9984815164333162
3.1578947368421053,323.69747899159665,0.04439534907897529,-0.032614633543567334,0.9984815164333162
3.1578947368421053,326.7226890756302,0.04605472878552152,-0.03022620216827308,0.9984815164333162
3.1578947368421053,329.74789915966386,0.04758574570270759,-0.027753524946256936,0.9984815164333162
3.1578947368421053,332.7731092436975,0.048984132611786836,-0.025203493672428464,0.9984815164333162
3.1578947368421053,335.79831932773106,0.05024599195763325,-0.022583215741313622,0.9984815164333162
3.1578947368421053,338.8235294117647,0.05136780671192672,-0.01989999433747147,0.9984815164333162
3.1578947368421053,341.8487394957983,0.05234645017574182,-0.017161308080208798,0.9984815164333162
3.1578947368421053,344.8739495798319,0.053179194694218376,-0.014374790179327007,0.9984815164333162
3.1578947368421053,347.89915966386553,0.0538637192590249,-0.011548207159997154,0.9984815164333162
3.1578947368421053,350.92436974789916,0.05439811597742506,-0.008689437216061373,0.9984815164333162
3.1578947368421053,353.94957983193274,0.054780895389916894,-0.005806448252093672,0.9984815164333162
3.1578947368421053,356.97478991596637,0.05501099062162368,-0.002907275675420541,0.9984815164333162
3.1578947368421053,360.0,0.05508776035586544,-1.3492609878401415e-17,0.9984815164333162
6.315789473684211,0.0,0.1100082209940793,0.0,0.9939306773179495
6.315789473684211,3.0252100840336134,0.1098549146727555,0.005805722050167152,0.9939306773179495
6.315789473684211,6.050420168067227,0.1093954230009982,0.011595262511683989,0.9939306773179495
6.315789473684211,9.07563025210084,0.10863102666450958,0.017352484896890046,0.9939306773179495
6.315789473684211,12.100840336134453,0.10756385617297924,0.0230613427944,0.9939306773179495
6.315789473684211,15.126050420168067,0.10619688592197148,0.028705924593330264,0.9939306773179495
6.315789473684211,18.15126050420168,0.10453392590275147,0.034270497831812324,0.9939306773179495
6.315789473684211,21.176470588235293,0.10257961108315618,0.03973955304618573,0.9939306773179495
6.315789473684211,24.201680672268907,0.10033938848910771,0.0450978469986551,0.9939306773179495
6.315789473684211,27.22689075630252,0.09781950202277519,0.050330445162927694,0.9939306773179495
6.315789473684211,30.252100840336134,0.0950269750596993,0.05542276334941696,0.9939306773179495
6.315789473684211,33.27731092436974,0.09196959087338528,0.06036060835399453,0.9939306773179495
6.315789473684211,36.30252100840336,0.0886558709419234,0.06513021751699598,0.9939306773179495
6.315789473684211,39.32773109243698,0.0850950511971013,0.0697182970822215,0.9939306773179495
6.315789473684211,42.35294117647059,0.08129705628220553,0.07411205924901895,0.9939306773179495
6.315789473684211,45.3781512605042,0.07727247189026057,0.07829925781417776,0.9939306773179495
6.315789473684211,48.403361344537814,0.07303251525980392,0.08226822230429374,0.9939306773179495
6.315789473684211,51.42857142857143,0.06858900391043028,0.08600789050347166,0.9939306773179495
6.315789473684211,54.45378151260504,0.0639543227052449,0.08950783928570494,0.9939306773179495
6.315789473684211,57.47899159663865,0.05914138933202884,0.09275831366599747,0.9939306773179495
6.315789473684211,60.50420168067227,0.05416361829932623,0.09575025398925624,0.9939306773179495
6.315789473684211,63.529411764705884,0.04903488354780295,0.0984753211811751,0.9939306773179495
6.315789473684211,66.55462184873949,0.043769479781085675,0.10092591999073043,0.9939306773179495
6.315789473684211,69.5798319327731,0.03838208262385883,0.10309522015950819,0.9939306773179495
6.315789473684211,72.60504201680672,0.03288770771826668,0.10497717545885892,0.9939306773179495
6.315789473684211,75.63025210084034,0.027301668872625365,0.1065665405418216,0.9939306773179495
6.315789473684211,78.65546218487395,0.02163953537909243,0.1078588855628464,0.9939306773179495
6.315789473684211,81.68067226890756,0.015917088619257294,0.10885060852456865,0.9939306773179495
6.315789473684211,84.70588235294117,0.0101502780786001,0.10953894531722166,0.9939306773179495
6.315789473684211,87.73109243697479,0.004355176892415079,0.10992197742270635,0.9939306773179495
6.315789473684211,90.7563025210084,-0.0014520629529002473,0.10999863726184521,0.9939306773179495
6.315789473684211,93.78151260504201,-0.007255255638328308,0.10976871116991714,0.9939306773179495
6.315789473684211,96.80672268907563,-0.013038226625011924,0.10923283999217918,0.9939306773179495
6.315789473684211,99.83193277310924,-0.018784857735595323,0.10839251729771586,0.9939306773179495
6.315789473684211,102.85714285714286,-0.02447913207847515,0.10725008521659439,0.9939306773179495
6.315789473684211,105.88235294117646,-0.030105178689750173,0.10580872791192794,0.9939306773179495
6.315789473684211,108.90756302521008,-0.03564731676844441,0.10407246270504206,0.9939306773179495
6.315789473684211,111.9327731092437,-0.041090099381711584,0.10204612887847954,0.9939306773179495
6.315789473684211,114.9579831932773,-0.04641835651820774,0.099735374188052,0.9939306773179495
6.315789473684211,117.98319327731092,-0.051617237369633605,0.09714663912153157,0.9939306773179495
6.315789473684211,121.00840336134453,-0.05667225172260093,0.0942871389478562,0.9939306773179495
6.315789473684211,124.03361344537815,-0.06156931034545613,0.09116484360688114,0.9939306773179495
6.315789473684211,127.05882352941177,-0.06629476425749588,0.08778845549572696,0.9939306773179495
6.315789473684211,130.08403361344537,-0.07083544277112439,0.08416738521363813,0.9939306773179495
6.315789473684211,133.10924369747897,-0.07517869020092202,0.08031172533295483,0.9939306773179495
6.315789473684211,136.1344537815126,-0.07931240113731047,0.07623222226930382,0.9939306773179495
6.315789473684211,139.1596638655462,-0.08322505418650018,0.07194024632941075,0.9939306773179495
6.315789473684211,142.18487394957984,-0.0869057440826817,0.06744776002001565,0.9939306773179495
6.315789473684211,145.21008403361344,-0.09034421208295709,0.06276728470622142,0.9939306773179495
6.315789473684211,148.23529411764704,-0.09353087456029649,0.05791186571220333,0.9939306773179495
6.315789473684211,151.26050420168067,-0.09645684971482558,0.052895035961550686,0.9939306773179495
6.315789473684211,154.28571428571428,-0.09911398232899475,0.047730778258581796,0.9939306773179495
6.315789473684211,157.3109243697479,-0.10149486649763315,0.042433486315760244,0.9939306773179495
6.315789473684211,160.3361344537815,-0.10359286626953469,0.037017924635836766,0.9939306773179495
6.315789473684211,163.3613445378151,-0.10540213414304431,0.03149918736053175,0.9939306773179495
6.315789473684211,166.38655462184875,-0.10691762736409377,0.025892656200455298,0.9939306773179495
6.315789473684211,169.41176470588235,-0.1081351219812618,0.020213957563520832,0.9939306773179495
6.315789473684211,172.43697478991595,-0.10905122461868426,0.01447891900134336,0.9939306773179495
6.315789473684211,175.46218487394958,-0.10966338193400128,0.008703525095014637,0.9939306773179495
6.315789473684211,178.48739495798318,-0.10996988773498044,0.002903872903208548,0.9939306773179495
6.315789473684211,181.5126050420168,-0.10996988773498044,-0.0029038729032084725,0.9939306773179495
6.315789473684211,184.53781512605042,-0.10966338193400128,-0.008703525095014611,0.9939306773179495
6.315789473684211,187.56302521008402,-0.10905122461868426,-0.014478919001343283,0.9939306773179495
6.315789473684211,190.58823529411765,-0.10813512198126181,-0.020213957563520804,0.9939306773179495
6.315789473684211,193.61344537815125,-0.10691762736409378,-0.025892656200455225,0.9939306773179495
6.315789473684211,196.63865546218486,-0.10540213414304432,-0.03149918736053168,0.9939306773179495
6.315789473684211,199.6638655462185,-0.1035928662695347,-0.037017924635836696,0.9939306773179495
6.315789473684211,202.6890756302521,-0.10149486649763316,-0.042433486315760216,0.9939306773179495
6.315789473684211,205.71428571428572,-0.09911398232899477,-0.04773077825858177,0.9939306773179495
6.315789473684211,208.73949579831933,-0.0964568497148256,-0.05289503596155066,0.9939306773179495
6.315789473684211,211.76470588235293,-0.09353087456029655,-0.05791186571220322,0.9939306773179495
6.315789473684211,214.78991596638656,-0.09034421208295708,-0.06276728470622145,0.9939306773179495
6.315789473684211,217.81512605042016,-0.08690574408268176,-0.0674477600200156,0.9939306773179495
6.315789473684211,220.84033613445376,-0.08322505418650024,-0.07194024632941069,0.9939306773179495
6.315789473684211,223.8655462184874,-0.0793124011373105,-0.0762322222693038,0.9939306773179495
6.315789473684211,226.890756302521,-0.07517869020092208,-0.08031172533295479,0.9939306773179495
6.315789473684211,229.9159663865546,-0.07083544277112441,-0.08416738521363812,0.9939306773179495
6.315789473684211,232.94117647058823,-0.06629476425749586,-0.08778845549572699,0.9939306773179495
6.315789473684211,235.96638655462183,-0.0615693103454561,-0.09116484360688115,0.9939306773179495
6.315789473684211,238.99159663865547,-0.05667225172260091,-0.09428713894785622,0.9939306773179495
6.315789473684211,242.01680672268907,-0.051617237369633584,-0.09714663912153158,0.9939306773179495
6.315789473684211,245.04201680672267,-0.04641835651820781,-0.09973537418805196,0.9939306773179495
6.315789473684211,248.0672268907563,-0.04109009938171156,-0.10204612887847954,0.9939306773179495
6.315789473684211,251.0924369747899,-0.03564731676844447,-0.10407246270504204,0.9939306773179495
6.315789473684211,254.11764705882354,-0.030105178689750156,-0.10580872791192796,0.9939306773179495
6.315789473684211,257.1428571428571,-0.024479132078475272,-0.10725008521659436,0.9939306773179495
6.315789473684211,260.16806722689074,-0.01878485773559535,-0.10839251729771586,0.9939306773179495
6.315789473684211,263.1932773109244,-0.013038226625011952,-0.10923283999217917,0.9939306773179495
6.315789473684211,266.21848739495795,-0.007255255638328407,-0.10976871116991714,0.9939306773179495
6.315789473684211,269.2436974789916,-0.0014520629529003477,-0.10999863726184521,0.9939306773179495
6.315789473684211,272.2689075630252,0.004355176892415101,-0.10992197742270635,0.9939306773179495
6.315789473684211,275.29411764705884,0.010150278078600122,-0.10953894531722166,0.9939306773179495
6.315789473684211,278.3193277310924,0.015917088619257242,-0.10885060852456865,0.9939306773179495
6.315789473684211,281.34453781512605,0.0216395353790924,-0.1078588855628464,0.9939306773179495
6.315789473684211,284.3697478991597,0.027301668872625338,-0.10656654054182162,0.9939306773179495
6.315789473684211,287.39495798319325,0.03288770771826658,-0.10497717545885894,0.9939306773179495
6.315789473684211,290.4201680672269,0.038382082623858824,-0.10309522015950819,0.9939306773179495
6.315789473684211,293.4453781512605,0.04376947978108567,-0.10092591999073043,0.9939306773179495
6.315789473684211,296.4705882352941,0.0490348835478029,-0.09847532118117511,0.9939306773179495
6.315789473684211,299.4957983193277,0.054163618299326186,-0.09575025398925627,0.9939306773179495
6.315789473684211,302.52100840336135,0.0591413893320288,-0.0927583136659975,0.9939306773179495
6.315789473684211,305.5462184873949,0.06395432270524486,-0.08950783928570498,0.9939306773179495
6.315789473684211,308.57142857142856,0.06858900391043025,-0.08600789050347167,0.9939306773179495
6.315789473684211,311.5966386554622,0.0730325152598039,-0.08226822230429376,0.9939306773179495
6.315789473684211,314.6218487394958,0.07727247189026057,-0.07829925781417778,0.9939306773179495
6.315789473684211,317.6470588235294,0.08129705628220553,-0.07411205924901895,0.9939306773179495
6.315789473684211,320.672268907563,0.08509505119710126,-0.06971829708222156,0.9939306773179495
6.315789473684211,323.69747899159665,0.08865587094192337,-0.06513021751699603,0.9939306773179495
6.315789473684211,326.7226890756302,0.09196959087338526,-0.060360608353994594,0.9939306773179495
6.315789473684211,329.74789915966386,0.09502697505969927,-0.055422763349416995,0.9939306773179495
6.315789473684211,332.7731092436975,0.09781950202277516,-0.05033044516292773,0.9939306773179495
6.315789473684211,335.79831932773106,0.10033938848910771,-0.04509784699865512,0.9939306773179495
6.315789473684211,338.8235294117647,0.10257961108315615,-0.039739553046185844,0.9939306773179495
6.315789473684211,341.8487394957983,0.10453392590275144,-0.03427049783181241,0.9939306773179495
6.315789473684211,344.8739495798319,0.10619688592197146,-0.02870592459333034,0.9939306773179495
6.315789473684211,347.89915966386553,0.10756385617297921,-0.023061342794400076,0.9939306773179495
6.315789473684211,350.92436974789916,0.10863102666450956,-0.01735248489689011,0.9939306773179495
6.315789473684211,353.94957983193274,0.10939542300099818,-0.011595262511684138,0.9939306773179495
6.315789473684211,356.97478991596637,0.1098549146727555,-0.005805722050167191,0.9939306773179495
6.315789473684211,360.0,0.1100082209940793,-2.6944243144058775e-17,0.9939306773179495
9.473684210526315,0.0,0.1645945902807339,0.0,0.9863613034027223
9.473684210526315,3.0252100840336134,0.16436521295858728,0.008686536637861958,0.9863613034027223
9.473684210526315,6.050420168067227,0.1636777203078846,0.017348862340123627,0.9863613034027223
9.473684210526315,9.07563025210084,0.16253402849395,0.02596283365140464,0.9863613034027223
9.473684210526315,12.100840336134453,0.16093732519099796,0.03450444188868497,0.9863613034027223
9.473684210526315,15.126050420168067,0.15889206069751358,0.04294988005781069,0.9863613034027223
9.473684210526315,18.15126050420168,0.1564039355324726,0.05127560920785653,0.9863613034027223
